# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 01 13:31:31 PDT 2023 [seed=1682973089802]
# -save_state saved_state -save_every 100000 -threads 1 -beagle_GPU -beagle_cuda -beagle_scaling dynamic infile.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5331000	-19769.16556201203	-180.73339820181565	-19588.432163810212	0.8944030909856201	16.409980733645753	3.0606146614681817	1.0	1.0	-19588.432163810212	0.0	-179.61478243626215
5332000	-19774.556320077376	-183.2044799800416	-19591.351840097333	0.8660196071643652	16.80529829523885	3.848165219174833	1.0	1.0	-19591.351840097333	0.0	-181.8568835117839
5333000	-19767.305403735787	-182.69931549598135	-19584.606088239805	0.9360602471413274	16.69574119462868	3.5559476122506033	1.0	1.0	-19584.606088239805	0.0	-181.4306939106512
5334000	-19778.33933680702	-185.0108691746908	-19593.32846763233	0.8183671700906697	16.970923704077716	3.7983301326185743	1.0	1.0	-19593.32846763233	0.0	-183.67630764332458
5335000	-19781.867362187146	-180.77771178013242	-19601.089650407015	0.8878154827930481	16.406829544605362	3.173026883081983	1.0	1.0	-19601.089650407015	0.0	-179.62302579511785
5336000	-19774.659419571122	-183.6737506057501	-19590.98566896537	0.8640102628545572	16.58879805144202	3.6841543816861124	1.0	1.0	-19590.98566896537	0.0	-182.36970958223992
5337000	-19781.682137328087	-183.9646021604298	-19597.717535167656	0.8465428839422228	16.59867429736496	3.6631942742285437	1.0	1.0	-19597.717535167656	0.0	-182.6662666411221
5338000	-19780.661724475336	-186.19925275309726	-19594.46247172224	0.9046148871376769	17.245226702491507	3.843955391452497	1.0	1.0	-19594.46247172224	0.0	-184.85275086677754
5339000	-19781.638672118803	-185.979176492642	-19595.65949562616	0.9258672488483961	16.91716947992887	4.513809583905522	1.0	1.0	-19595.65949562616	0.0	-184.47203499858668
5340000	-19780.35806526997	-187.31389470884085	-19593.04417056113	0.8559985797144618	16.859197954154528	4.831436996992124	1.0	1.0	-19593.04417056113	0.0	-185.73875077051994
5341000	-19782.104117880248	-182.73292574975622	-19599.371192130493	0.9300040705910123	16.622805005317854	3.1928575219759163	1.0	1.0	-19599.371192130493	0.0	-181.5720094590123
5342000	-19779.911566619292	-182.0778147931123	-19597.83375182618	0.9276347144171201	16.567226068001233	3.2796365061377832	1.0	1.0	-19597.83375182618	0.0	-180.89008219815685
5343000	-19780.212747773356	-186.8229579595658	-19593.38978981379	0.8958102475735574	16.979770492484295	2.9637506697136877	1.0	1.0	-19593.38978981379	0.0	-185.7365023752
5344000	-19775.93693664376	-181.32037135476503	-19594.616565288994	0.9551035098329828	16.681935775961616	3.053964611372353	1.0	1.0	-19594.616565288994	0.0	-180.20393073566757
5345000	-19779.188967334005	-185.0721257297115	-19594.116841604293	0.9640666641805838	17.23143781003208	3.907142470111564	1.0	1.0	-19594.116841604293	0.0	-183.7093194489562
5346000	-19782.831410543684	-184.47354947534492	-19598.35786106834	0.8462437387322672	16.811633322279565	3.490286360292115	1.0	1.0	-19598.35786106834	0.0	-183.223565690837
5347000	-19782.535079508234	-185.3492669254274	-19597.185812582808	0.841099315676784	16.92050486183768	3.405252375493491	1.0	1.0	-19597.185812582808	0.0	-184.12394786948494
5348000	-19776.990633675458	-186.9303003619662	-19590.06033331349	0.8726430169393476	17.435963589823043	3.7719269227268977	1.0	1.0	-19590.06033331349	0.0	-185.60271437099695
5349000	-19770.304405923947	-182.59851682722814	-19587.70588909672	0.9028823398212842	16.50327326056424	3.6556923739177303	1.0	1.0	-19587.70588909672	0.0	-181.30223131997795
5350000	-19765.877335520985	-183.50043525023747	-19582.37690027075	0.8679988738899234	16.54005521837195	3.457706907003895	1.0	1.0	-19582.37690027075	0.0	-182.25982962451997
5351000	-19768.823360849212	-183.21775450040764	-19585.605606348803	0.8775620026481098	16.750502642764186	2.9724667271783556	1.0	1.0	-19585.605606348803	0.0	-182.12836234443554
5352000	-19779.71994173287	-183.71205180607183	-19596.007889926797	0.8427566395619709	16.82217724760766	3.9137032973958834	1.0	1.0	-19596.007889926797	0.0	-182.34756774543993
5353000	-19782.9150922582	-183.59672494035934	-19599.318367317843	0.8163651496243178	16.708622299305034	3.725055310482317	1.0	1.0	-19599.318367317843	0.0	-182.2816432401864
5354000	-19782.736297834213	-183.71740129122506	-19599.018896542988	0.9070831753871245	17.030749551072315	3.7695907172118357	1.0	1.0	-19599.018896542988	0.0	-182.39043485873233
5355000	-19775.846936911094	-184.2854230430369	-19591.561513868055	0.8927686782539939	16.92550685402488	4.083512750296942	1.0	1.0	-19591.561513868055	0.0	-182.87846545683132
5356000	-19783.968891209555	-184.94624101313747	-19599.022650196417	0.8631411702605016	17.17731155959349	3.713701915135058	1.0	1.0	-19599.022650196417	0.0	-183.63421181321925
5357000	-19767.511386725306	-183.34073457782466	-19584.17065214748	0.8364609871198244	16.69494410923053	3.776807817949358	1.0	1.0	-19584.17065214748	0.0	-182.01185541758392
5358000	-19781.988717847147	-184.28549031525097	-19597.703227531896	0.7926465300519367	16.212255335876158	4.434192789275301	1.0	1.0	-19597.703227531896	0.0	-182.79614472523767
5359000	-19776.667409595066	-183.45693643093847	-19593.210473164127	0.8654987180741855	16.632877384194053	4.016711153065774	1.0	1.0	-19593.210473164127	0.0	-182.0664729842792
5360000	-19772.712186570574	-185.4831072541893	-19587.229079316385	0.8494002219387399	16.98186020972416	3.6895586282848765	1.0	1.0	-19587.229079316385	0.0	-184.177600416222
5361000	-19783.45794692967	-184.3839307548747	-19599.074016174796	0.7800260865614463	16.547817148283897	3.3917838589353297	1.0	1.0	-19599.074016174796	0.0	-183.16257475980805
5362000	-19789.43610797379	-183.903180850687	-19605.532927123102	0.8132653559958388	16.609656395819272	3.8398934854243656	1.0	1.0	-19605.532927123102	0.0	-182.5577362226428
5363000	-19771.173870152037	-185.07446859536188	-19586.099401556676	0.8683538514088157	16.88842999165103	3.8760891300062505	1.0	1.0	-19586.099401556676	0.0	-183.7196419062401
5364000	-19772.621572585544	-184.04894305831658	-19588.572629527225	0.8624715361386613	16.706950995963027	3.8856820782627453	1.0	1.0	-19588.572629527225	0.0	-182.69164452278667
5365000	-19763.495584191856	-185.75948576632578	-19577.736098425532	0.8844735728851355	17.100779446406523	3.564836929318613	1.0	1.0	-19577.736098425532	0.0	-184.48836745563233
5366000	-19768.19409485796	-185.66957886585556	-19582.524515992107	0.9119903683962697	17.176762881788132	4.078384200199913	1.0	1.0	-19582.524515992107	0.0	-184.2638779852426
5367000	-19777.95616529522	-184.47668023995715	-19593.479485055264	0.8480511880388024	16.6728212010278	3.271105626250345	1.0	1.0	-19593.479485055264	0.0	-183.2915522001918
5368000	-19773.923679748175	-184.45552852769347	-19589.46815122048	0.9008165100655686	16.74586965011186	3.9070162931302663	1.0	1.0	-19589.46815122048	0.0	-183.0927545413886
5369000	-19785.022537235014	-185.83727945169488	-19599.18525778332	0.9329648634026061	17.222399260652104	3.9087882147880757	1.0	1.0	-19599.18525778332	0.0	-184.4740520452241
5370000	-19787.198214341377	-186.2099002018417	-19600.988314139537	0.8613452173550169	17.08470675198757	3.9724023738611725	1.0	1.0	-19600.988314139537	0.0	-184.83052915820616
5371000	-19765.304776847875	-185.89037477906413	-19579.41440206881	0.852917157553865	17.18145897286633	3.8757192116588945	1.0	1.0	-19579.41440206881	0.0	-184.53564353047219
5372000	-19771.692647707347	-182.77464806465375	-19588.917999642694	0.9017029635128573	16.662560176713846	3.3235778801856855	1.0	1.0	-19588.917999642694	0.0	-181.5736061872452
5373000	-19768.293821800544	-182.61913277816257	-19585.67468902238	0.8835859707874799	16.603621777933053	3.2114604583876805	1.0	1.0	-19585.67468902238	0.0	-181.45240697302845
5374000	-19767.954900997483	-187.3212721119436	-19580.63362888554	0.9333690249787412	17.327694463753758	3.783219451039153	1.0	1.0	-19580.63362888554	0.0	-185.99069675818427
5375000	-19768.01108960144	-184.9679073090656	-19583.043182292375	0.8457415666377025	16.61370296150978	3.437051147187384	1.0	1.0	-19583.043182292375	0.0	-183.7332934299623
5376000	-19777.804839991484	-186.13186495488318	-19591.6729750366	0.9106122757539621	17.285559657374716	3.980311778561439	1.0	1.0	-19591.6729750366	0.0	-184.750504802333
5377000	-19773.47222398575	-183.9820021950139	-19589.490221790737	0.7933099390530736	16.401822009790834	3.2622793451999335	1.0	1.0	-19589.490221790737	0.0	-182.79957605830754
5378000	-19771.085666808172	-182.26219925856176	-19588.82346754961	0.9068926670391544	16.36020118356423	3.2830879723004474	1.0	1.0	-19588.82346754961	0.0	-181.07341482408685
5379000	-19772.86670865155	-188.45716889278012	-19584.40953975877	0.9060285352399668	16.87231259725959	5.143528953756274	1.0	1.0	-19584.40953975877	0.0	-186.81942948201362
5380000	-19770.748610442453	-183.3667383253566	-19587.381872117097	0.9128060662008334	16.768254636390296	3.589877902560041	1.0	1.0	-19587.381872117097	0.0	-182.08862013386374
5381000	-19788.342063501117	-183.4531828189187	-19604.8888806822	0.8534102465223798	16.60076791407747	3.409024868739932	1.0	1.0	-19604.8888806822	0.0	-182.22675653076462
5382000	-19773.951119443886	-183.91950805863104	-19590.031611385253	0.8389089642136558	16.87398239233014	3.6838427131584095	1.0	1.0	-19590.031611385253	0.0	-182.61555163573183
5383000	-19780.996543814883	-187.1663175274555	-19593.830226287428	0.9360509986125759	17.52700932109933	3.6232118873609394	1.0	1.0	-19593.830226287428	0.0	-185.8789566332999
5384000	-19778.21405910414	-182.2857470718599	-19595.92831203228	0.8432982971515434	16.254438999415658	3.9564135469311292	1.0	1.0	-19595.92831203228	0.0	-180.91040912692722
5385000	-19777.49786125535	-182.92256621487758	-19594.57529504047	0.8954966711904807	16.664689607065952	3.329462773710383	1.0	1.0	-19594.57529504047	0.0	-181.7197552531163
5386000	-19779.16610737721	-184.3970532583838	-19594.769054118824	0.8828964692487733	16.754391514225436	3.4908495743682386	1.0	1.0	-19594.769054118824	0.0	-183.14690812074292
5387000	-19775.293447855416	-185.85264056560146	-19589.440807289815	0.8693942014587326	16.67838579415945	4.287777842336591	1.0	1.0	-19589.440807289815	0.0	-184.39687195233168
5388000	-19784.887440322058	-187.8353085633509	-19597.052131758708	0.9029623642593354	17.23167762916341	3.253710031809907	1.0	1.0	-19597.052131758708	0.0	-186.6555126698308
5389000	-19776.23584125376	-186.87531376134106	-19589.36052749242	0.8498929873797756	17.075285349170873	3.937154852877029	1.0	1.0	-19589.36052749242	0.0	-185.50485541744354
5390000	-19782.006113654228	-186.20925865691623	-19595.796854997312	0.9568547620784914	16.847263111990884	2.959695051066256	1.0	1.0	-19595.796854997312	0.0	-185.12417241717594
5391000	-19782.7124491647	-187.09807858320872	-19595.614370581494	0.9101490930280516	17.387762899746214	3.3525909393880404	1.0	1.0	-19595.614370581494	0.0	-185.8883451215601
5392000	-19790.27051168835	-188.81120859225769	-19601.459303096093	0.9184744704102268	17.495705049382256	4.4022667223329925	1.0	1.0	-19601.459303096093	0.0	-187.32908901981838
5393000	-19780.203212517794	-183.546143532596	-19596.657068985198	0.9051518066804485	16.682250973727268	3.6394520108249484	1.0	1.0	-19596.657068985198	0.0	-182.25431040875728
5394000	-19770.660896734767	-184.5360636860516	-19586.124833048714	0.935094008291895	16.925550298033016	3.157122411390444	1.0	1.0	-19586.124833048714	0.0	-183.38640270263434
5395000	-19778.33642073668	-184.91960402754617	-19593.416816709134	0.8573604848516084	16.901477767025195	3.641547125499546	1.0	1.0	-19593.416816709134	0.0	-183.6271954017212
5396000	-19779.871815880902	-184.1095514550139	-19595.762264425888	0.8525565865759663	16.66260562302734	3.5911878739124368	1.0	1.0	-19595.762264425888	0.0	-182.8310684231456
5397000	-19770.806419855355	-184.72032011626058	-19586.086099739096	0.8935965845387478	17.079164568549352	3.380180036661144	1.0	1.0	-19586.086099739096	0.0	-183.50239114289982
5398000	-19765.763744567932	-182.93957380278528	-19582.824170765147	0.8645885157566323	16.6965348478915	3.378452194351822	1.0	1.0	-19582.824170765147	0.0	-181.72215612883775
5399000	-19765.945482901185	-184.51678896710322	-19581.428693934082	0.9127214498987012	16.918630836094184	3.116633478287441	1.0	1.0	-19581.428693934082	0.0	-183.38003556120526
5400000	-19763.766208087407	-183.53768865702912	-19580.228519430377	0.8603571369454316	16.66173309587881	3.401178884610683	1.0	1.0	-19580.228519430377	0.0	-182.31356655473638
5401000	-19781.274468977936	-186.2434221474286	-19595.031046830507	0.8474329947342896	16.787532522258406	2.908256819663362	1.0	1.0	-19595.031046830507	0.0	-185.17586827677948
5402000	-19777.833710621733	-186.89981587078213	-19590.93389475095	0.9305499063052144	17.180064543259636	2.9976006080378776	1.0	1.0	-19590.93389475095	0.0	-185.80200369944325
5403000	-19785.14814395918	-186.23570920533047	-19598.91243475385	0.8227843383244171	17.04678600565666	4.073119763210751	1.0	1.0	-19598.91243475385	0.0	-184.83129997292002
5404000	-19778.435249309285	-181.043758655822	-19597.391490653463	0.8304501623384715	16.108798553858108	3.3608690821746503	1.0	1.0	-19597.391490653463	0.0	-179.8315590598833
5405000	-19769.612047904797	-185.04096039746352	-19584.571087507335	0.8185290209826885	16.63061655037967	3.7966670862784686	1.0	1.0	-19584.571087507335	0.0	-183.70683679815144
5406000	-19783.170701915216	-184.63614795400025	-19598.534553961217	0.8074738536721674	16.579540661944286	3.8415982966721423	1.0	1.0	-19598.534553961217	0.0	-183.29025945090572
5407000	-19777.76240503133	-184.23193840620903	-19593.53046662512	0.8109406683659125	16.685821432490954	3.7651507000799778	1.0	1.0	-19593.53046662512	0.0	-182.90615051917655
5408000	-19766.071053489635	-182.4728218017384	-19583.598231687898	0.8000729468154493	16.4014980902365	3.100801476380606	1.0	1.0	-19583.598231687898	0.0	-181.34116118289526
5409000	-19760.048352936938	-184.05313442866938	-19575.99521850827	0.8612905864132766	16.68002827415048	3.413783158253545	1.0	1.0	-19575.99521850827	0.0	-182.82531332176436
5410000	-19772.590267453124	-184.43603837613708	-19588.154229076987	0.8325838024394223	16.58001038596125	4.0310420474491835	1.0	1.0	-19588.154229076987	0.0	-183.04201346103457
5411000	-19779.02479897542	-186.6987778340026	-19592.32602114142	0.8787962880330588	17.215951641634547	3.5841808183015718	1.0	1.0	-19592.32602114142	0.0	-185.42224788862754
5412000	-19776.395793685693	-182.18152327155192	-19594.21427041414	0.9542901452414962	16.566884608976913	3.432726004244622	1.0	1.0	-19594.21427041414	0.0	-180.94816857259926
5413000	-19765.690104085144	-185.77865132469702	-19579.911452760447	0.8641191035660947	16.95926016182681	3.9028646437732024	1.0	1.0	-19579.911452760447	0.0	-184.41694051714776
5414000	-19766.066811635832	-185.3377579603239	-19580.729053675506	0.9012660135090375	17.11715373225232	3.5684940664782823	1.0	1.0	-19580.729053675506	0.0	-184.06561428364583
5415000	-19764.998554512793	-183.35405063927283	-19581.64450387352	0.8084866586932582	16.535831145669356	3.705238140526393	1.0	1.0	-19581.64450387352	0.0	-182.04430310714463
5416000	-19765.40417902372	-182.55643538377208	-19582.847743639948	0.870419575844412	16.401290313092478	3.9025128160698404	1.0	1.0	-19582.847743639948	0.0	-181.19481472630343
5417000	-19779.381956021043	-183.99112337585652	-19595.390832645186	0.9397268783254243	16.93102561175689	3.701322160160601	1.0	1.0	-19595.390832645186	0.0	-182.68243327945333
5418000	-19779.789011493714	-186.16934117061106	-19593.619670323103	0.8038715059402743	16.883145989497223	4.230262793939564	1.0	1.0	-19593.619670323103	0.0	-184.72707705325578
5419000	-19771.148004033952	-184.57042178055988	-19586.57758225339	0.7912064106778186	16.732666692409758	3.435549155070884	1.0	1.0	-19586.57758225339	0.0	-183.3362449971916
5420000	-19782.05150044634	-185.68963939416682	-19596.361861052173	0.7826565638331401	16.808505903781764	3.6409684361533667	1.0	1.0	-19596.361861052173	0.0	-184.39738969401594
5421000	-19779.187521091022	-186.0240400294209	-19593.1634810616	0.8226806229498399	16.897884500319392	3.0605443899338955	1.0	1.0	-19593.1634810616	0.0	-184.9054472240727
5422000	-19772.71644749805	-183.8449888640571	-19588.871458633992	0.8566339243577268	16.80803066474008	3.6422469556284334	1.0	1.0	-19588.871458633992	0.0	-182.5523880773546
5423000	-19762.66451507682	-184.3053530977252	-19578.359161979093	0.8461022822808129	16.73041775699767	3.2879896827878095	1.0	1.0	-19578.359161979093	0.0	-183.11507675837444
5424000	-19772.877806504977	-185.8020544593781	-19587.0757520456	0.833102087430691	17.002953061665654	3.1270788521614317	1.0	1.0	-19587.0757520456	0.0	-184.66195516466726
5425000	-19767.416272068866	-183.26972439278163	-19584.146547676082	0.8641104423414886	16.645622500917057	3.734363572585687	1.0	1.0	-19584.146547676082	0.0	-181.9521469842752
5426000	-19786.786477486163	-186.46597451089139	-19600.32050297527	0.8565265412796056	16.898011800382314	3.9799799037971018	1.0	1.0	-19600.32050297527	0.0	-185.084697740905
5427000	-19778.25268326318	-183.42260568848772	-19594.830077574694	0.8886160584489097	16.45336114467485	4.024804717253287	1.0	1.0	-19594.830077574694	0.0	-182.0301292962468
5428000	-19771.946745207242	-185.0986136470168	-19586.848131560226	0.9129425689314061	16.87870470985282	3.9805746965987887	1.0	1.0	-19586.848131560226	0.0	-183.71718744201422
5429000	-19770.45061668702	-183.82488586967585	-19586.625730817344	0.8639661783352965	16.488686709220563	3.9696319843505954	1.0	1.0	-19586.625730817344	0.0	-182.4462124784296
5430000	-19780.635115066827	-187.8151563764762	-19592.81995869035	0.8442707198897688	17.177329269257203	4.288275339123628	1.0	1.0	-19592.81995869035	0.0	-186.35927174321984
5431000	-19765.111184115598	-181.63006104779268	-19583.481123067806	0.8197534420039251	16.32110065644555	3.6191194982937755	1.0	1.0	-19583.481123067806	0.0	-180.34383028405637
5432000	-19759.51886793162	-184.6835197423389	-19574.83534818928	0.8310415583772803	16.649904340047453	4.157416647806457	1.0	1.0	-19574.83534818928	0.0	-183.25862585908837
5433000	-19764.41496397689	-184.9217386273828	-19579.49322534951	0.8665804205539532	16.764835154728836	3.692954276448552	1.0	1.0	-19579.49322534951	0.0	-183.61531187272942
5434000	-19790.239728563396	-186.80204975808545	-19603.437678805312	0.9428616376354876	17.311564179938383	4.19946743828645	1.0	1.0	-19603.437678805312	0.0	-185.36709204124395
5435000	-19779.702660402752	-184.57023294164472	-19595.132427461107	0.9380808630654318	17.08464731779751	3.5260062972399435	1.0	1.0	-19595.132427461107	0.0	-183.31006707172625
5436000	-19767.55782789981	-183.19910119585646	-19584.358726703955	0.9100722447269318	16.779250540460417	3.650755620614155	1.0	1.0	-19584.358726703955	0.0	-181.90416703034126
5437000	-19770.78036113322	-186.2726667318164	-19584.507694401404	0.7922312998949089	16.819965254199573	4.207757116947831	1.0	1.0	-19584.507694401404	0.0	-184.83573697740331
5438000	-19773.449556783038	-182.74320178704704	-19590.70635499599	0.8618710445006615	16.72585924224701	3.6776152115847345	1.0	1.0	-19590.70635499599	0.0	-181.44093728526533
5439000	-19773.510311684215	-181.81304821818392	-19591.69726346603	0.8502585089128503	16.573997672117084	2.9840840680684972	1.0	1.0	-19591.69726346603	0.0	-180.71975536329404
5440000	-19761.122442872704	-182.903676438052	-19578.218766434653	0.8817001958811735	16.82012003433453	3.9916810240172578	1.0	1.0	-19578.218766434653	0.0	-181.51946398659857
5441000	-19772.11129504832	-184.57712742135135	-19587.534167626967	0.8312060078041986	16.567376216533532	4.257304760665597	1.0	1.0	-19587.534167626967	0.0	-183.12849114658962
5442000	-19764.422901674454	-184.3467503412791	-19580.076151333174	0.8303721904509284	16.80024779731862	3.0858633289530575	1.0	1.0	-19580.076151333174	0.0	-183.21991887576115
5443000	-19767.29274494921	-185.17887628517283	-19582.113868664037	0.9282982781627984	17.2294501709646	3.5859996050422267	1.0	1.0	-19582.113868664037	0.0	-183.9018390201287
5444000	-19775.91666814059	-183.9067915290886	-19592.009876611504	0.8369029433968065	16.64515902536682	3.8145983985704404	1.0	1.0	-19592.009876611504	0.0	-182.56795613894434
5445000	-19763.170912591057	-183.28850695277595	-19579.88240563828	0.8808573358332191	16.5758748015872	3.436912707670519	1.0	1.0	-19579.88240563828	0.0	-182.05393335305723
5446000	-19770.072472295386	-182.38149579505597	-19587.69097650033	0.886174038947923	16.47179584076939	3.710123749283785	1.0	1.0	-19587.69097650033	0.0	-181.0704305633908
5447000	-19779.855515512518	-183.39781719141826	-19596.4576983211	0.8676320460574758	16.764053741308217	3.2257219772493446	1.0	1.0	-19596.4576983211	0.0	-182.2266603973109
5448000	-19769.492105505997	-182.67448703679995	-19586.8176184692	0.8783813700255942	16.660144113578365	3.503915443371286	1.0	1.0	-19586.8176184692	0.0	-181.42060599547494
5449000	-19774.667933017656	-184.7029468636742	-19589.96498615398	0.8486561553971966	16.732322321411655	2.9867862938060785	1.0	1.0	-19589.96498615398	0.0	-183.6087488724279
5450000	-19772.9990586656	-189.0354416685409	-19583.963616997058	0.8992900177811376	17.468263230647686	3.0494256708368583	1.0	1.0	-19583.963616997058	0.0	-187.9204884002968
5451000	-19764.169929907857	-183.71908395112138	-19580.450845956737	0.7927017272928804	16.271910954008433	3.404616023819325	1.0	1.0	-19580.450845956737	0.0	-182.49395178621373
5452000	-19764.18130028745	-183.9804151657629	-19580.20088512169	0.8624924674228264	16.651454166715524	4.259431965510099	1.0	1.0	-19580.20088512169	0.0	-182.53127935580193
5453000	-19762.895649643382	-183.74145198863815	-19579.154197654745	0.8341208478739475	16.438117884151794	2.9546252135860933	1.0	1.0	-19579.154197654745	0.0	-182.6580801770976
5454000	-19773.471333947407	-187.24703259753738	-19586.22430134987	0.8378338239112285	16.403548073769045	4.74754154572376	1.0	1.0	-19586.22430134987	0.0	-185.68940568279737
5455000	-19761.60467290615	-183.77427175168773	-19577.83040115446	0.8040469301393829	16.45595217338539	3.633616791671792	1.0	1.0	-19577.83040115446	0.0	-182.48404323810738
5456000	-19773.760639944358	-182.8596726693008	-19590.900967275058	0.8319293888458876	16.506023303299322	3.73117086439115	1.0	1.0	-19590.900967275058	0.0	-181.54295058024033
5457000	-19777.11737735452	-192.44987720519234	-19584.667500149328	0.9108286046318426	17.083373635055185	5.744602185186526	1.0	1.0	-19584.667500149328	0.0	-190.70161654168754
5458000	-19770.79552027301	-183.80104840771907	-19586.99447186529	0.8857522682286247	16.795687909308914	4.22822770380835	1.0	1.0	-19586.99447186529	0.0	-182.35926548500981
5459000	-19769.4388816114	-185.73450336837476	-19583.704378243026	0.9426152891268499	17.274927246688016	3.635690795403945	1.0	1.0	-19583.704378243026	0.0	-184.4437042354435
5460000	-19763.02754437411	-184.97037855807724	-19578.05716581603	0.9299996193066491	17.162591388330885	3.641077636921711	1.0	1.0	-19578.05716581603	0.0	-183.67809886614458
5461000	-19760.027314385723	-183.42619289767276	-19576.60112148805	0.8021204550434203	16.476745189125715	3.256554505095962	1.0	1.0	-19576.60112148805	0.0	-182.2455231614844
5462000	-19754.386210554472	-184.1414145536093	-19570.24479600086	0.8807413096293469	16.814573398435247	3.0426288077178194	1.0	1.0	-19570.24479600086	0.0	-183.028692672482
5463000	-19768.55624826539	-183.5686437179687	-19584.987604547423	0.8310796270620401	16.797637799944464	3.381644141438794	1.0	1.0	-19584.987604547423	0.0	-182.35028169436532
5464000	-19780.136464529678	-181.56358800851154	-19598.572876521168	0.8509893040569414	16.52206937627338	3.416469262801454	1.0	1.0	-19598.572876521168	0.0	-180.3349803700054
5465000	-19781.679455307167	-185.9321782630142	-19595.747277044153	0.9189697397902648	17.16558130497366	3.831056699702626	1.0	1.0	-19595.747277044153	0.0	-184.5890375971696
5466000	-19778.226103758952	-184.65780652059905	-19593.568297238355	0.8934361648877014	17.16486598303618	3.3477973494807927	1.0	1.0	-19593.568297238355	0.0	-183.44950389863268
5467000	-19787.979384696566	-183.0007649798871	-19604.97861971668	0.858919494358964	16.628708558845954	3.603737520081522	1.0	1.0	-19604.97861971668	0.0	-181.7187934729593
5468000	-19782.803454442765	-179.63021632706844	-19603.173238115694	0.900491442298276	16.389684313829093	3.7787801462629296	1.0	1.0	-19603.173238115694	0.0	-178.30081508214872
5469000	-19775.998450873747	-183.43237736919014	-19592.566073504557	0.8675730367657534	16.798526234407113	3.516026924632356	1.0	1.0	-19592.566073504557	0.0	-182.17504573165127
5470000	-19777.967880022454	-183.91555715056003	-19594.052322871892	0.8699604690812116	16.608418102103187	4.074102078221149	1.0	1.0	-19594.052322871892	0.0	-182.51090677705037
5471000	-19770.516137129074	-182.95917872403518	-19587.55695840504	0.9254744821867628	16.700882175559514	3.595924765129841	1.0	1.0	-19587.55695840504	0.0	-181.6793775294662
5472000	-19774.1631244336	-183.2250638433617	-19590.938060590237	0.8543839444578378	16.890049560654976	3.741984536654969	1.0	1.0	-19590.938060590237	0.0	-181.90544774789277
5473000	-19767.9293336758	-183.47692876208393	-19584.452404913714	0.8509223147654297	16.790949910049555	3.463253303217147	1.0	1.0	-19584.452404913714	0.0	-182.2347203537374
5474000	-19767.149247709945	-183.22718493122554	-19583.92206277872	0.8548924009442689	16.674079845123178	3.4769016744763657	1.0	1.0	-19583.92206277872	0.0	-181.98104335743878
5475000	-19774.000555340637	-186.4216190395772	-19587.57893630106	0.9639872233960187	17.459978642989398	4.409374757941304	1.0	1.0	-19587.57893630106	0.0	-184.93788613841454
5476000	-19772.130990166	-182.19870140672472	-19589.932288759275	0.8422840568134041	16.628120832828902	3.729766665311113	1.0	1.0	-19589.932288759275	0.0	-180.88235573124257
5477000	-19776.05424572063	-179.17406207254174	-19596.880183648085	0.8278269118314683	16.2777184284421	3.2854127039784795	1.0	1.0	-19596.880183648085	0.0	-177.98456979562616
5478000	-19762.525251914383	-182.30865738894883	-19580.216594525435	0.819554861642406	16.42541142168015	3.990397534662259	1.0	1.0	-19580.216594525435	0.0	-180.92476653026264
5479000	-19768.450044753812	-183.1860401634278	-19585.264004590383	0.8910690538664781	16.586153907574232	2.949441403358885	1.0	1.0	-19585.264004590383	0.0	-182.10442436579956
5480000	-19769.26263954973	-183.01805198422872	-19586.2445875655	0.931517119074592	16.99425541366365	3.570410027115532	1.0	1.0	-19586.2445875655	0.0	-181.74537154149857
5481000	-19772.916158073072	-181.88115736051498	-19591.035000712556	0.8942776251401864	16.64151755997566	3.3197460791244024	1.0	1.0	-19591.035000712556	0.0	-180.68126906270294
5482000	-19772.932115656957	-185.9990436694347	-19586.93307198752	0.9469527921180583	17.067174017944968	2.7860829604606976	1.0	1.0	-19586.93307198752	0.0	-184.97440701689635
5483000	-19772.637985184825	-181.7788313784341	-19590.859153806392	0.9471992019176908	17.01520584225335	3.6398126901878527	1.0	1.0	-19590.859153806392	0.0	-180.4868991568491
5484000	-19769.153808351493	-183.5633393681899	-19585.590468983304	0.9036869552697187	17.13138078370512	3.649374431920261	1.0	1.0	-19585.590468983304	0.0	-182.2687836037992
5485000	-19767.293854094525	-181.6328307738058	-19585.66102332072	0.8215460747768742	16.66113321167289	3.4470781265874013	1.0	1.0	-19585.66102332072	0.0	-180.3953038214315
5486000	-19770.3202456632	-180.53349194937294	-19589.786753713826	0.8263961859866067	16.39609522840313	3.6068172379744685	1.0	1.0	-19589.786753713826	0.0	-179.25066621744207
5487000	-19769.812512758	-183.95617721292	-19585.85633554508	0.8355846685289449	16.741939026541516	3.1660412520198653	1.0	1.0	-19585.85633554508	0.0	-182.80369522184935
5488000	-19772.29855242203	-183.51954625167647	-19588.779006170356	0.9087400422829683	16.65447560397878	4.023124817491013	1.0	1.0	-19588.779006170356	0.0	-182.12748733321672
5489000	-19773.701896726154	-184.8908106447474	-19588.811086081405	0.8609317791039788	16.931865595741186	3.2767446896748003	1.0	1.0	-19588.811086081405	0.0	-183.70396018783856
5490000	-19763.72397147891	-183.4377219055077	-19580.286249573404	0.904369951320369	16.690672446569543	3.906477542495429	1.0	1.0	-19580.286249573404	0.0	-182.0750858218228
