# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue May 02 21:10:47 PDT 2023 [seed=1683087046578]
# -save_state saved_state -save_every 100000 -threads 1 -beagle_GPU -beagle_cuda -beagle_scaling dynamic infile.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
3864000	-24927.185044219957	-221.81837724055725	-24705.3666669794	0.9090197941084392	20.10424660953275	4.35510390694378	1.0	1.0	-24705.3666669794	0.0	-220.34702877130806
3865000	-24925.181149442327	-224.82255749465153	-24700.358591947675	0.9445936904381554	20.385740240328463	4.918057374307322	1.0	1.0	-24700.358591947675	0.0	-223.22964388473866
3866000	-24940.06842649626	-225.5709578905973	-24714.49746860566	0.901011191476344	20.652515183382334	4.650002593447519	1.0	1.0	-24714.49746860566	0.0	-224.03409011326755
3867000	-24920.33458742487	-222.55214205143358	-24697.782445373436	0.872676343725926	19.901897749170246	4.510538776521747	1.0	1.0	-24697.782445373436	0.0	-221.04572544241068
3868000	-24920.264533364087	-223.35148030108786	-24696.913053063	0.90253423753345	19.98541668180836	4.191019297462994	1.0	1.0	-24696.913053063	0.0	-221.9185363276547
3869000	-24929.298330564776	-224.52789843492684	-24704.770432129848	0.9495743697968194	20.324150619761735	4.900083727172509	1.0	1.0	-24704.770432129848	0.0	-222.93864614277817
3870000	-24930.182844680723	-221.9080372698298	-24708.274807410893	0.8661309491768356	19.787337504213426	4.559510041009068	1.0	1.0	-24708.274807410893	0.0	-220.3908220992235
3871000	-24938.53067949768	-227.03670515889735	-24711.49397433878	0.8881357001452115	20.67752910022179	5.067444259864194	1.0	1.0	-24711.49397433878	0.0	-225.4138685591473
3872000	-24943.919307724173	-227.0900465772299	-24716.829261146944	0.9883850630817389	20.891518081921568	4.014144979316196	1.0	1.0	-24716.829261146944	0.0	-225.70022220909343
3873000	-24934.108796396482	-222.61447229945688	-24711.494324097024	0.918422603286047	19.854914137681924	5.183708296495958	1.0	1.0	-24711.494324097024	0.0	-220.9689516119562
3874000	-24946.45964371085	-228.710200195656	-24717.749443515193	0.9015052116167851	21.024687873215083	5.629370236097312	1.0	1.0	-24717.749443515193	0.0	-226.98220261835831
3875000	-24926.964981398476	-223.26851281639526	-24703.696468582082	0.9163059461179824	20.182548801591707	3.8346391134240045	1.0	1.0	-24703.696468582082	0.0	-221.9244374894137
3876000	-24925.6458764706	-222.70779909198274	-24702.938077378618	0.8311105609288567	19.94791169276818	3.6189908162703426	1.0	1.0	-24702.938077378618	0.0	-221.42160388504726
3877000	-24940.419666190995	-223.38040298738014	-24717.039263203616	0.8628335525954306	20.43797730370381	4.616229370653419	1.0	1.0	-24717.039263203616	0.0	-221.85082476905933
3878000	-24933.444976179766	-224.08046900358698	-24709.36450717618	0.9244415244258176	20.488482859802854	4.073748414433586	1.0	1.0	-24709.36450717618	0.0	-222.67590544163286
3879000	-24932.629514985394	-226.6764249210148	-24705.95309006438	0.8856290435154837	20.198658638235035	5.814952129065338	1.0	1.0	-24705.95309006438	0.0	-224.91599236739702
3880000	-24926.318530962744	-222.9795728706981	-24703.338958092045	0.9324537203320677	19.976453831875393	3.8127357587557578	1.0	1.0	-24703.338958092045	0.0	-221.6412258923143
3881000	-24922.02098058441	-222.68118754385503	-24699.339793040555	0.8768929033224834	19.698406453407596	3.861683019842183	1.0	1.0	-24699.339793040555	0.0	-221.33008443990227
3882000	-24926.566900396505	-220.62995485280865	-24705.936945543697	0.9235754242359266	19.46537315376319	4.633412775193045	1.0	1.0	-24705.936945543697	0.0	-219.09666115576198
3883000	-24916.329467521646	-222.01036281313972	-24694.319104708506	0.9465406297020831	19.8688648266811	4.741720355838141	1.0	1.0	-24694.319104708506	0.0	-220.45396279901144
3884000	-24921.194874279354	-224.66622693965732	-24696.528647339695	0.9379724397317845	20.40404956060582	4.301022212591477	1.0	1.0	-24696.528647339695	0.0	-223.20737422135116
3885000	-24930.216718671163	-221.6591875008993	-24708.557531170263	0.9370219013793122	19.904133715490595	4.012337367790446	1.0	1.0	-24708.557531170263	0.0	-220.26981354465636
3886000	-24917.79831362166	-223.5732314325719	-24694.22508218909	0.9440863071655251	20.150536048281058	4.5974264113404875	1.0	1.0	-24694.22508218909	0.0	-222.04773476143737
3887000	-24923.29448261462	-224.43468336387306	-24698.859799250746	0.9395956623013936	20.295678657423917	4.145079216685149	1.0	1.0	-24698.859799250746	0.0	-223.0127614640848
3888000	-24923.04064280718	-227.12296112025933	-24695.917681686922	0.9504929625197209	20.238099713470028	3.799141082552561	1.0	1.0	-24695.917681686922	0.0	-225.78818610998306
3889000	-24921.618812150133	-226.2384872823236	-24695.38032486781	0.9202468106075576	20.090260596227402	5.436269765183135	1.0	1.0	-24695.38032486781	0.0	-224.54539416158846
3890000	-24918.030465940756	-224.57872257910935	-24693.451743361646	0.9269320605078932	20.117347767264967	4.847005429735473	1.0	1.0	-24693.451743361646	0.0	-223.00036150202072
3891000	-24922.079189203385	-225.18768367727708	-24696.89150552611	0.9599067179489181	20.32930986969183	4.59544504016145	1.0	1.0	-24696.89150552611	0.0	-223.66261807302305
3892000	-24922.22113705663	-226.28202240908993	-24695.93911464754	0.9106054277331664	20.188851691982475	4.166794394217864	1.0	1.0	-24695.93911464754	0.0	-224.85487539930733
3893000	-24918.950318642706	-224.59581254091518	-24694.35450610179	0.9234931090741454	20.23520554688764	4.380364341023308	1.0	1.0	-24694.35450610179	0.0	-223.1186806371043
3894000	-24929.172368108757	-222.85965589523408	-24706.312712213523	0.9361801457140279	19.967364458301684	3.805899783450655	1.0	1.0	-24706.312712213523	0.0	-221.52310345790735
3895000	-24921.166626195773	-220.76005571918327	-24700.40657047659	0.9482589648433137	19.67223407095233	4.590139788153646	1.0	1.0	-24700.40657047659	0.0	-219.23614524063913
3896000	-24912.13166307346	-222.30077206244638	-24689.830891011014	1.0124994230933018	20.167118205017108	4.762254274720147	1.0	1.0	-24689.830891011014	0.0	-220.74005091918397
3897000	-24915.768181554136	-222.79992184104793	-24692.96825971309	0.9502858575287526	20.208786428348745	4.559947658029317	1.0	1.0	-24692.96825971309	0.0	-221.28261069608985
3898000	-24925.018464937322	-222.8945954664642	-24702.12386947086	0.9084351728972091	20.124222792465574	5.078278752251363	1.0	1.0	-24702.12386947086	0.0	-221.26962309058607
3899000	-24918.73569004841	-225.20376940418555	-24693.531920644222	0.9867261749508284	20.790432405303665	4.299763053741856	1.0	1.0	-24693.531920644222	0.0	-223.74520948678526
3900000	-24933.327531065992	-220.5411472781672	-24712.786383787825	0.9001203645340761	19.469140682587568	4.494986658088505	1.0	1.0	-24712.786383787825	0.0	-219.03818457841518
3901000	-24918.199197551712	-223.4897141441229	-24694.70948340759	0.9040121568381443	20.093258828861117	4.709432309506937	1.0	1.0	-24694.70948340759	0.0	-221.94014677212584
3902000	-24909.08791360177	-223.74322585651794	-24685.34468774525	0.937375711618869	20.27776542493264	4.297715055768544	1.0	1.0	-24685.34468774525	0.0	-222.28514235743148
3903000	-24922.19613872078	-224.6794849484361	-24697.516653772345	0.916852219285512	20.73850493974724	4.394005903847662	1.0	1.0	-24697.516653772345	0.0	-223.19924363085883
3904000	-24917.026375860765	-222.9636680443108	-24694.062707816454	0.9351164866681759	20.280935681627028	4.8831759665343295	1.0	1.0	-24694.062707816454	0.0	-221.37787222331815
3905000	-24919.36150183299	-226.6568969244652	-24692.704604908526	0.963223312243996	20.8911879770823	4.724027196550481	1.0	1.0	-24692.704604908526	0.0	-225.10423526904452
3906000	-24914.540010727324	-222.82056136163422	-24691.71944936569	0.9260089607683162	19.996580849814446	4.612513765727229	1.0	1.0	-24691.71944936569	0.0	-221.2917883678325
3907000	-24917.51202794975	-222.79262058824983	-24694.7194073615	0.9435903440720942	20.088069739269653	4.681626703358743	1.0	1.0	-24694.7194073615	0.0	-221.2489749525266
3908000	-24911.00947314513	-220.94493930827082	-24690.06453383686	0.9039531495167209	19.896388182676066	4.473365173025677	1.0	1.0	-24690.06453383686	0.0	-219.44679834775476
3909000	-24908.801674571612	-220.9196673247983	-24687.882007246815	0.896697003123849	19.946162126507282	3.8809683526794165	1.0	1.0	-24687.882007246815	0.0	-219.56358262686905
3910000	-24912.802651970083	-221.7337563370832	-24691.068895633	1.0196047061502744	20.19878795042426	4.74065495130151	1.0	1.0	-24691.068895633	0.0	-220.1775810355415
3911000	-24921.631189364012	-222.51771423409363	-24699.113475129918	0.9069296061858285	20.07207847186908	4.977540811398566	1.0	1.0	-24699.113475129918	0.0	-220.91277827799502
3912000	-24911.061447830547	-222.85317692508883	-24688.20827090546	0.9749647450780637	19.80465889743708	3.71060834264047	1.0	1.0	-24688.20827090546	0.0	-221.5419810881542
3913000	-24911.563080978103	-220.43113096273564	-24691.131950015366	1.0126307140140514	19.828703392078964	4.5544143396822	1.0	1.0	-24691.131950015366	0.0	-218.9150340155521
3914000	-24902.36226446149	-220.3237355057502	-24682.03852895574	0.9418504336598751	19.576966382345603	3.736098132833086	1.0	1.0	-24682.03852895574	0.0	-219.0056937189103
3915000	-24923.056295576844	-223.86088008499888	-24699.195415491846	1.0456034936942291	20.443942187760143	5.184102503344372	1.0	1.0	-24699.195415491846	0.0	-222.21528335312271
3916000	-24915.193076760836	-222.07766750071832	-24693.115409260117	1.005592260838455	20.312669319365682	4.672083536027205	1.0	1.0	-24693.115409260117	0.0	-220.53606237520944
3917000	-24930.6701052459	-224.6593798305247	-24706.010725415374	0.923401332473971	20.357216198659245	3.7511315563460057	1.0	1.0	-24706.010725415374	0.0	-223.33732228770032
3918000	-24915.527361143388	-223.37316114666612	-24692.154199996723	0.9019125251102832	20.152930146505184	4.534687864213449	1.0	1.0	-24692.154199996723	0.0	-221.86140489364564
3919000	-24920.932440507535	-224.47961687517693	-24696.452823632357	0.9204180270508954	20.00898612963657	3.9631648980234786	1.0	1.0	-24696.452823632357	0.0	-223.10257395244153
3920000	-24913.96394136786	-221.20656430575102	-24692.75737706211	0.9136187964673671	19.699826968934183	4.146732280248409	1.0	1.0	-24692.75737706211	0.0	-219.78424368402224
3921000	-24919.528669600662	-224.79380902014938	-24694.734860580513	0.9708039177620933	20.571663088729853	4.314087034877463	1.0	1.0	-24694.734860580513	0.0	-223.33192329740274
3922000	-24917.96090844314	-223.5569948597572	-24694.40391358338	0.9582470886400285	20.2345323826268	4.918127389362748	1.0	1.0	-24694.40391358338	0.0	-221.9640670136222
3923000	-24915.71506524432	-220.8709408080583	-24694.844124436262	0.9461045132763201	19.89887905722318	4.293769367050383	1.0	1.0	-24694.844124436262	0.0	-219.41377582055875
3924000	-24922.234442533638	-223.49957839076026	-24698.734864142876	0.941076087425954	20.17907335002676	4.226539965373405	1.0	1.0	-24698.734864142876	0.0	-222.05819470751527
3925000	-24922.192758648394	-225.01490903038993	-24697.177849618005	0.9748190092917076	20.516849807929354	5.166302158419761	1.0	1.0	-24697.177849618005	0.0	-223.3727518476049
3926000	-24929.716017655104	-227.34341676778243	-24702.37260088732	0.976437504387715	20.807114168241412	5.752865211180254	1.0	1.0	-24702.37260088732	0.0	-225.59371873948564
3927000	-24917.10373394524	-223.2853616061192	-24693.818372339123	0.9776263020895211	19.871570904211033	3.222564378873068	1.0	1.0	-24693.818372339123	0.0	-222.11518417255954
3928000	-24907.630834665353	-222.56942858899674	-24685.061406076355	0.98916913941452	20.007885879561965	3.7647248884770224	1.0	1.0	-24685.061406076355	0.0	-221.24375380120432
3929000	-24912.855973225986	-221.00585169485325	-24691.850121531133	1.0010769476878159	20.186927816836185	4.4246725102039735	1.0	1.0	-24691.850121531133	0.0	-219.5186554281256
3930000	-24913.392381187765	-223.13622747023916	-24690.256153717524	0.942240947130842	20.172277684109474	4.752605749772667	1.0	1.0	-24690.256153717524	0.0	-221.5775344237075
3931000	-24915.10661234606	-223.57701644832792	-24691.52959589773	0.9503176988471582	20.09746168112901	3.924167734172032	1.0	1.0	-24691.52959589773	0.0	-222.20986216182686
3932000	-24919.803409269054	-223.12472342569728	-24696.678685843355	0.9743301826443691	20.17540822897255	4.67139256380087	1.0	1.0	-24696.678685843355	0.0	-221.58326620493395
3933000	-24920.446805735228	-219.29979175091725	-24701.14701398431	0.9588862303747943	19.354885034822377	4.579482280785965	1.0	1.0	-24701.14701398431	0.0	-217.77820579831027
3934000	-24930.836390423166	-223.5584117834468	-24707.27797863972	0.8538224068013892	19.943952228631122	3.7450022614805327	1.0	1.0	-24707.27797863972	0.0	-222.23798956261115
3935000	-24926.740290170626	-223.12551750760193	-24703.614772663026	0.876867367815181	19.913927290906756	5.001755155261717	1.0	1.0	-24703.614772663026	0.0	-221.51572862571246
3936000	-24921.110019854732	-223.27743816584223	-24697.83258168889	0.985289833649806	20.39879326400314	4.573172926433713	1.0	1.0	-24697.83258168889	0.0	-221.7572309072227
3937000	-24924.297018676363	-222.23023687666782	-24702.066781799695	0.9475030960066453	20.237877369083485	4.144944865991304	1.0	1.0	-24702.066781799695	0.0	-220.808347389498
3938000	-24918.435026533873	-224.80183845630413	-24693.63318807757	0.9491061289623068	20.621397140988297	4.249139803611522	1.0	1.0	-24693.63318807757	0.0	-223.3551218930035
3939000	-24909.22888840971	-222.18269762789924	-24687.04619078181	0.9517762075874893	20.146775061400216	4.0884876485376145	1.0	1.0	-24687.04619078181	0.0	-220.7745224943093
3940000	-24923.493110582513	-227.95152005120065	-24695.541590531313	0.956847366490752	20.74317251439743	5.736975448239495	1.0	1.0	-24695.541590531313	0.0	-226.20458790513695
3941000	-24919.953340968015	-227.77300777494378	-24692.18033319307	0.8755440807796631	20.12754912775563	5.854493762997931	1.0	1.0	-24692.18033319307	0.0	-226.0057982439724
3942000	-24926.445664043917	-224.63752140287943	-24701.808142641035	0.9507391741407704	20.320376455495257	4.085958607672895	1.0	1.0	-24701.808142641035	0.0	-223.22996503681605
3943000	-24927.69092771734	-225.93237136811544	-24701.758556349225	0.9824094085544254	20.37269334558567	5.2216028586141086	1.0	1.0	-24701.758556349225	0.0	-224.2795669523173
3944000	-24925.761975850273	-227.6579304845543	-24698.10404536572	0.9767627702788774	20.983130902538832	4.8595346368513725	1.0	1.0	-24698.10404536572	0.0	-226.07698780496085
3945000	-24922.354742545347	-225.3098628153478	-24697.044879729998	0.9805132480652331	20.770188901234146	4.418347040506827	1.0	1.0	-24697.044879729998	0.0	-223.82409716193945
3946000	-24916.788377496585	-223.8564154126461	-24692.931962083938	1.00910335600293	20.806165295030144	4.1498112134240674	1.0	1.0	-24692.931962083938	0.0	-222.4333525701794
3947000	-24920.258717017678	-222.73359713351402	-24697.525119884165	0.912655438795371	20.04635101258841	3.6874270092567345	1.0	1.0	-24697.525119884165	0.0	-221.42866820614387
3948000	-24912.53511105547	-222.9222006100586	-24689.612910445412	0.9535775602461966	20.4228360912846	4.634608172739909	1.0	1.0	-24689.612910445412	0.0	-221.3886489512399
3949000	-24915.0615847023	-223.39270786254247	-24691.668876839758	0.9211199373827327	20.248285901221802	4.894235127810904	1.0	1.0	-24691.668876839758	0.0	-221.80464985457903
3950000	-24914.28298751236	-223.74677567390887	-24690.53621183845	0.9146317523837157	20.129501396698064	5.099361374992836	1.0	1.0	-24690.53621183845	0.0	-222.11766036260897
3951000	-24915.325486022663	-226.71869203317914	-24688.606793989482	0.9780009640703251	20.576371396364706	5.762270607786774	1.0	1.0	-24688.606793989482	0.0	-224.96736043340806
3952000	-24903.114065555892	-222.65762578034995	-24680.456439775542	0.9339558235987264	20.027647551537367	4.494934101387007	1.0	1.0	-24680.456439775542	0.0	-221.1546747729594
3953000	-24910.41048186521	-223.4917473201133	-24686.918734545096	0.9775670272123208	20.43047507260808	4.416307753938025	1.0	1.0	-24686.918734545096	0.0	-222.0064433229105
3954000	-24908.26143229976	-223.420193248037	-24684.841239051726	0.9302479341792712	20.12196878238879	4.502574280161172	1.0	1.0	-24684.841239051726	0.0	-221.91554395256793
3955000	-24910.393137877476	-225.50869018661882	-24684.884447690856	0.9331346867065196	20.496256355060545	4.31981058935087	1.0	1.0	-24684.884447690856	0.0	-224.0454786303817
3956000	-24908.361802555806	-223.36955178682894	-24684.992250768977	0.8981785090563994	20.016333138788408	3.894980654917285	1.0	1.0	-24684.992250768977	0.0	-222.00986307416366
3957000	-24906.43762250636	-221.81118217899265	-24684.626440327367	0.9048783748023251	19.840445922936045	3.8774901487810802	1.0	1.0	-24684.626440327367	0.0	-220.45599410353827
3958000	-24913.602563520366	-222.64125717278807	-24690.961306347577	0.9606762324476441	20.053577316194563	4.084245025027629	1.0	1.0	-24690.961306347577	0.0	-221.23412027795146
3959000	-24924.4339593038	-224.08350995263348	-24700.350449351165	0.9682654215075716	20.502168896414158	4.381219939049968	1.0	1.0	-24700.350449351165	0.0	-222.60618274212874
3960000	-24909.574714923107	-223.90684018232523	-24685.667874740782	0.9398847879382642	20.09398494629994	4.987042519944168	1.0	1.0	-24685.667874740782	0.0	-222.29999712964076
3961000	-24926.13058523907	-224.68354144185435	-24701.447043797216	0.9436270800690872	20.454389720532443	4.275023886838887	1.0	1.0	-24701.447043797216	0.0	-223.23075175191659
3962000	-24926.137890015823	-224.0356910876053	-24702.102198928216	0.8817612385215458	19.9930509583894	3.9956772665078746	1.0	1.0	-24702.102198928216	0.0	-222.65047799421777
3963000	-24930.433945786164	-227.65706847253173	-24702.776877313634	1.0406413725168124	20.587481391006698	5.94760538438729	1.0	1.0	-24702.776877313634	0.0	-225.87407979038701
3964000	-24922.671969659015	-224.6188336906095	-24698.053135968406	0.927500133576034	20.491657184846034	3.9864545777911418	1.0	1.0	-24698.053135968406	0.0	-223.23593143172099
3965000	-24918.474634891998	-222.2114076847853	-24696.26322720721	0.9789371485717214	20.25421878221949	3.76490267567284	1.0	1.0	-24696.26322720721	0.0	-220.88568567362245
3966000	-24923.124703323036	-219.75046328151836	-24703.374240041518	0.9357364515251461	19.79750379389195	4.433026501936457	1.0	1.0	-24703.374240041518	0.0	-218.2613807474434
3967000	-24918.006492710625	-221.7085585548606	-24696.297934155766	1.000013067760805	20.14972638306599	3.972599163459065	1.0	1.0	-24696.297934155766	0.0	-220.3291379732616
3968000	-24931.747192140014	-220.98077538762175	-24710.76641675239	0.8731156534264729	19.92446256248194	4.696044754537238	1.0	1.0	-24710.76641675239	0.0	-219.43405477478845
3969000	-24927.182103787745	-222.44511915411456	-24704.73698463363	0.9368135504705108	20.305605120490085	5.313976276244641	1.0	1.0	-24704.73698463363	0.0	-220.77477877117445
3970000	-24927.232014785506	-223.6579253243024	-24703.574089461203	0.9505761452877484	20.74634783608199	4.720767546539635	1.0	1.0	-24703.574089461203	0.0	-222.10595392213315
3971000	-24928.02411257344	-223.1409308764701	-24704.88318169697	0.915294812420279	20.343238075848422	4.190909519065939	1.0	1.0	-24704.88318169697	0.0	-221.70801309710262
3972000	-24929.76127914576	-222.57142726174123	-24707.18985188402	0.9367215353534561	20.277940378547328	4.365408335765492	1.0	1.0	-24707.18985188402	0.0	-221.09771552911238
3973000	-24923.051703124296	-223.75941178360924	-24699.292291340687	0.909960429762059	20.342966229543624	4.551210238736964	1.0	1.0	-24699.292291340687	0.0	-222.24401859947892
3974000	-24916.827933218145	-223.5429069162479	-24693.285026301895	0.9131259379718457	20.23600512679315	4.24647668956628	1.0	1.0	-24693.285026301895	0.0	-222.09681729135357
3975000	-24931.67175115871	-223.28066090552457	-24708.391090253182	0.9257625100216582	20.336562685807742	4.204133461497027	1.0	1.0	-24708.391090253182	0.0	-221.84459270670143
3976000	-24927.281612539893	-220.78709306506164	-24706.494519474832	0.8844219991104295	19.72949386319761	4.472189160649405	1.0	1.0	-24706.494519474832	0.0	-219.28921503121043
3977000	-24925.27826520641	-225.86846399123897	-24699.40980121517	0.8736548364648595	20.338982185699887	5.278711642384865	1.0	1.0	-24699.40980121517	0.0	-224.20478193041947
3978000	-24929.3835476414	-219.72183714454613	-24709.661710496854	0.8286676628430665	19.256588293736346	4.766046681329645	1.0	1.0	-24709.661710496854	0.0	-218.1603199712617
3979000	-24930.99041385641	-222.3362728434757	-24708.654141012932	0.8569477723731624	20.063179764510704	4.4329644135376745	1.0	1.0	-24708.654141012932	0.0	-220.84720431537016
3980000	-24928.83459824822	-224.09270469662485	-24704.741893551596	0.8641604899040163	20.084671197437004	4.8087304069875145	1.0	1.0	-24704.741893551596	0.0	-222.522271595999
3981000	-24942.485449213596	-224.36826447442863	-24718.117184739167	0.866540963281009	20.37892856682937	4.221997254553338	1.0	1.0	-24718.117184739167	0.0	-222.9279561752743
3982000	-24924.689282412386	-222.78140857974475	-24701.907873832643	0.8508093009464739	19.72225240901755	5.280318145393138	1.0	1.0	-24701.907873832643	0.0	-221.1174222290325
3983000	-24925.67442181104	-224.19400245918507	-24701.480419351854	0.8995417593219789	20.416458909683193	4.791215196892385	1.0	1.0	-24701.480419351854	0.0	-222.62721838538772
3984000	-24929.45677734033	-225.34931079925684	-24704.10746654107	0.8491828464743375	20.366333455539774	3.767121856322662	1.0	1.0	-24704.10746654107	0.0	-224.02299952269672
3985000	-24914.95258014452	-221.9281827967345	-24693.024397347785	0.8315949985788177	19.459430070807834	5.368599388677508	1.0	1.0	-24693.024397347785	0.0	-220.24761574370888
3986000	-24914.780892640654	-223.158550516208	-24691.622342124447	0.8706793877955911	20.21079260732686	4.356306880182535	1.0	1.0	-24691.622342124447	0.0	-221.68692586362278
3987000	-24921.292930838972	-220.89180637995736	-24700.401124459015	0.8792647663258549	19.621302985074657	3.842775369925359	1.0	1.0	-24700.401124459015	0.0	-219.54561152183285
3988000	-24931.42785639378	-224.91334737178744	-24706.514509021992	0.8932964659045879	20.30904771124387	4.06202327460753	1.0	1.0	-24706.514509021992	0.0	-223.51166617880628
3989000	-24920.662939803904	-223.99918726150142	-24696.6637525424	0.8673901532274312	20.25882738306836	4.762249562750417	1.0	1.0	-24696.6637525424	0.0	-222.4384671076805
3990000	-24918.72588275105	-222.99015864131508	-24695.735724109734	0.913327522365954	20.079005755562665	4.143996779713834	1.0	1.0	-24695.735724109734	0.0	-221.56849791345428
3991000	-24927.92857963432	-222.98613453737974	-24704.94244509694	0.8294601073208794	19.995306636878695	4.538141167554047	1.0	1.0	-24704.94244509694	0.0	-221.47361704362712
3992000	-24928.72039751341	-222.94794401225423	-24705.772453501155	0.8636685610559686	20.0845832271547	3.736218161890647	1.0	1.0	-24705.772453501155	0.0	-221.62987009908218
3993000	-24929.068566998325	-223.88321289014112	-24705.185354108184	0.9191588921816193	20.61030250875761	4.409285125540113	1.0	1.0	-24705.185354108184	0.0	-222.39950031687462
3994000	-24923.168642595254	-222.41103944406672	-24700.75760315119	0.8746592582053133	19.882513598748904	5.129289845159313	1.0	1.0	-24700.75760315119	0.0	-220.7760722262094
3995000	-24932.581649539396	-225.5793184526844	-24707.00233108671	0.8970405901068458	20.3908979758419	5.365021829136106	1.0	1.0	-24707.00233108671	0.0	-223.8994180078055
3996000	-24918.436095198114	-222.05175926965885	-24696.384335928455	0.8648086236114927	19.77914327540992	4.10917338154612	1.0	1.0	-24696.384335928455	0.0	-220.6385373850902
3997000	-24926.338176937723	-223.11450592315197	-24703.22367101457	0.8861208032354803	20.142255553385876	4.211487426144913	1.0	1.0	-24703.22367101457	0.0	-221.67669002998332
3998000	-24930.657281855587	-221.8633697471906	-24708.793912108395	0.88945673813895	19.971279364839635	4.302710599530743	1.0	1.0	-24708.793912108395	0.0	-220.40412455110817
3999000	-24928.236780461095	-224.26091766947977	-24703.975862791616	0.90134198612103	20.058555069187786	5.050740959749456	1.0	1.0	-24703.975862791616	0.0	-222.64138271225266
4000000	-24928.57611666335	-225.08720922367633	-24703.488907439674	0.9145571475996601	19.910140078933566	5.63432681788184	1.0	1.0	-24703.488907439674	0.0	-223.3583315477608
4001000	-24921.35271399464	-221.86245551206582	-24699.490258482576	0.9434176271545678	19.959237186837836	4.772839110002631	1.0	1.0	-24699.490258482576	0.0	-220.29951418296918
4002000	-24923.074605554837	-223.04829715179199	-24700.026308403045	0.9294173199093948	20.255479994163174	4.430502033142435	1.0	1.0	-24700.026308403045	0.0	-221.55978424839003
4003000	-24927.339003230907	-224.7486626735499	-24702.59034055736	0.9366979306404458	20.444600276965826	4.354049557093843	1.0	1.0	-24702.59034055736	0.0	-223.27755632883313
4004000	-24923.297585949465	-223.38683302339564	-24699.91075292607	0.9263536972961101	20.06768638347655	4.877378044808859	1.0	1.0	-24699.91075292607	0.0	-221.8022252338202
4005000	-24919.965259204993	-222.35716653094295	-24697.60809267405	0.9160225889244085	19.86185397925564	3.696691278508451	1.0	1.0	-24697.60809267405	0.0	-221.04972836042376
4006000	-24929.809524975062	-223.95483995834314	-24705.85468501672	0.9404207680906351	20.316574987351398	4.5013349996765175	1.0	1.0	-24705.85468501672	0.0	-222.45046593896893
4007000	-24921.775156819007	-225.08886550496368	-24696.686291314043	0.9564611667856092	20.506777733795573	4.745800651140513	1.0	1.0	-24696.686291314043	0.0	-223.53160535138463
4008000	-24921.441959962805	-220.5137722887755	-24700.92818767403	0.8799171879079649	19.187878476644336	5.179409905688169	1.0	1.0	-24700.92818767403	0.0	-218.86908115681405
4009000	-24930.253421133235	-223.02993055599902	-24707.223490577235	0.8392890514064991	19.68682648315437	4.53594515403812	1.0	1.0	-24707.223490577235	0.0	-221.5178970809081
4010000	-24920.7725690154	-221.3119906431127	-24699.460578372287	0.9250607657245178	19.820195982490855	4.232083653415066	1.0	1.0	-24699.460578372287	0.0	-219.86929618187705
4011000	-24942.36324197677	-223.1715480266308	-24719.19169395014	0.9160356658565433	20.092374690845386	4.570296399204645	1.0	1.0	-24719.19169395014	0.0	-221.65196996623385
4012000	-24910.375566617902	-221.8752736695938	-24688.50029294831	0.879101024708147	19.683340470263055	4.80084075367658	1.0	1.0	-24688.50029294831	0.0	-220.3064826100022
4013000	-24906.462579026174	-220.59642012305403	-24685.86615890312	0.8950407344463325	19.61072157585669	3.877609141658145	1.0	1.0	-24685.86615890312	0.0	-219.24120135995204
4014000	-24914.80608193294	-224.75061776684785	-24690.055464166093	0.9690178079276205	20.62077312972307	4.473493580729673	1.0	1.0	-24690.055464166093	0.0	-223.25244810179817
4015000	-24923.083378720043	-224.85772251869432	-24698.22565620135	0.9682367273897091	20.58259366805089	4.299162992429289	1.0	1.0	-24698.22565620135	0.0	-223.39930216786556
4016000	-24920.158170054623	-222.21868740466283	-24697.93948264996	0.9561745604975969	20.081917508558373	4.133536113324227	1.0	1.0	-24697.93948264996	0.0	-220.7995541622481
4017000	-24918.40688659373	-224.98814634337043	-24693.41874025036	0.9533307677436784	20.632206895256257	4.847782342203306	1.0	1.0	-24693.41874025036	0.0	-223.4096249920215
4018000	-24911.992288293426	-222.07299046356954	-24689.919297829856	0.9177362040934539	19.982887456345985	4.358585637030423	1.0	1.0	-24689.919297829856	0.0	-220.6008428540126
4019000	-24920.61745095968	-222.85075604571097	-24697.766694913968	0.9541029280141823	20.05852327994702	4.227095931302801	1.0	1.0	-24697.766694913968	0.0	-221.40924082949317
4020000	-24915.834212340065	-223.16104487953933	-24692.673167460525	0.9819414225004341	20.151633142497566	4.586626557254831	1.0	1.0	-24692.673167460525	0.0	-221.63790008052504
4021000	-24916.134696878467	-223.83586620689178	-24692.298830671574	0.861935561638975	20.069113333760427	3.9493805177138133	1.0	1.0	-24692.298830671574	0.0	-222.46230747123653
4022000	-24923.274742488662	-223.00842414853838	-24700.266318340124	0.8775217129222757	20.126832591401897	4.579946385883685	1.0	1.0	-24700.266318340124	0.0	-221.48673685661973
4023000	-24914.76576153017	-222.73736901132133	-24692.02839251885	0.9393632537724474	20.12957155063714	4.909548323797472	1.0	1.0	-24692.02839251885	0.0	-221.14618706482628
